Nome;Tipo de Produto;Data de vencimento;Prazo até o vencimento;PL;SR;JR;Carteira;Caixa Livre;Fundo de Reserva;R.G.;Saldo em Aplicações;I.S.;I.S. (Tranche);% de Atraso;% de PDD;Rentabilidade Média Ativos %;Desenquadramentos;Próximo Pagamento;Originador;Emissor;Tipo de Oferta Sênior;Tipos de Ativos;Status do Pool
Price Pool #1 ;Pool;24/06/2027;710;R$ 945.092,92;R$ 758.216,59;R$ 186.876,33;R$ 482.439,89;R$ 438.665,55;R$ 25.000,00;R$ 0,66;R$ 0,00;19,8%;20,0%;21,4%;1.012,5%;6,4%;Concentração máx por sacado, Concentração máx por cedente em percentual;24/07/2025;PRICE SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #2;Pool;08/07/2027;724;R$ 2.598.000,00;R$ 2.000.000,00;R$ 598.000,00;R$ 0,00;R$ 2.573.000,00;R$ 25.000,00;R$ 0,00;R$ 0,00;;20,0%;;0,0%;;"";08/08/2025;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata / Nota Comercial / CCB;Em captação
Blipay Pool #2;Pool;13/07/2027;729;R$ 1.932.915,65;R$ 969.042,98;R$ 963.872,67;R$ 3.247.489,45;R$ 5.207,87;R$ 25.000,00;R$ 4,12;R$ 0,00;49,9%;30,0%;85,5%;1.100.858,4%;33,9%;"";13/02/2027;BLIPAY INTERMEDIACAO DE NEGOCIOS E TECNOLOGIA LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Captação finalizada
Maralto Pool #2;Pool;06/08/2027;753;R$ 1.480.152,69;R$ 1.540.331,87;R$ 0,00;R$ 0,00;R$ 23.246,70;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;"";06/08/2027;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / Nota Comercial / CPR / Duplicata / CCB / Ativo Judicial;Em captação
Credmei Pool #2;Pool;28/10/2027;836;R$ 23.143.742,56;R$ 20.756.230,25;R$ 2.387.512,31;R$ 22.355.394,53;R$ 0,00;R$ 0,00;R$ 1,11;R$ 0,00;10,3%;10,0%;0,9%;205.067,5%;2,8%;"";14/10/2027;CREDMEI SECURITIZADORA S/A;;Oferta Privada;Duplicata;Captação finalizada
AmFi Renda Mensal;Pool;19/11/2027;858;R$ 4.652.039,91;R$ 1.990.054,02;R$ 589.148,41;R$ 0,00;R$ 59.410,85;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;"";21/07/2025;AMFI CONSULTING LTDA;;Oferta Pública;CCB / Recebível de Cartão / Duplicata / Nota Comercial;Captação finalizada
B.Invest Pool #1;Pool;23/11/2027;862;R$ 46.055.381,30;R$ 38.331.419,38;R$ 6.033.293,68;R$ 39.781.510,79;R$ 5.409.221,23;R$ 18.000,00;R$ 1,10;R$ 1.006.349,26;16,7%;15,0%;2,5%;160.121,7%;3,1%;"";21/12/2026;B.Invest Securitizadora de Créditos S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Em captação
Formento Pool #4;Pool;02/12/2027;871;R$ 2.572.039,96;R$ 2.044.619,96;R$ 527.420,00;R$ 2.455.572,08;R$ 91.467,88;R$ 25.000,00;R$ 1,24;R$ 0,00;20,5%;20,0%;;0,0%;4,2%;"";02/08/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Baru Pool #2;Pool;10/12/2027;879;R$ 6.776.643,21;R$ 5.082.609,18;R$ 1.694.034,03;R$ 6.688.810,01;R$ 63.008,53;R$ 25.000,00;R$ 1,67;R$ 0,00;25,0%;25,0%;0,5%;175,3%;1,9%;Concentração máx por sacado, Nível crítico de Subordinação da tranche Sênior;10/08/2025;GRIFFIN CAPITAL S.A. SECURITIZADORA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;CCB;Captação finalizada
BMDC Pool #2;Pool;30/12/2027;899;R$ 667.516,40;R$ 467.537,90;R$ 199.978,50;R$ 536.604,58;R$ 105.911,82;R$ 25.000,00;R$ 1,53;R$ 0,00;30,7%;20,0%;;0,0%;2,0%;Concentração máx por sacado;30/12/2027;BMDC SECURITIZADORA SA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Pública;CCB;Em captação
UnionNational Pool #5;Pool;03/01/2028;903;R$ 9.795.438,17;R$ 7.645.804,35;R$ 2.149.633,82;R$ 8.667.944,65;R$ 1.110.126,64;R$ 30.000,00;R$ 1,16;R$ 0,00;22,0%;20,0%;0,9%;12.633,1%;2,1%;"";02/02/2027;SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;;Oferta Privada;Duplicata;Em captação
Poenatela Pool #1;Pool;03/01/2028;903;R$ 11.330.955,08;R$ 8.209.699,16;R$ 3.121.255,92;R$ 10.727.407,16;R$ 619.951,78;R$ 22.500,00;R$ 1,34;R$ 0,00;27,6%;20,0%;5,5%;38.903,9%;3,7%;"";02/02/2027;RM2 SECURITIZADORA S.A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
a55 Cartão Pool #2;Pool;14/02/2028;945;R$ 11.286.770,72;R$ 10.153.916,61;R$ 1.132.854,11;R$ 11.297.274,83;R$ 23.425,43;R$ 25.000,00;R$ 1,31;R$ 0,00;10,0%;10,0%;0,5%;50.843,6%;1,6%;"";14/09/2027;A55 PAYMENTS LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Captação finalizada
Digcap Pool #4;Pool;14/02/2028;945;R$ 1.820.204,59;R$ 1.614.723,83;R$ 205.480,76;R$ 1.814.719,14;R$ 0,00;R$ 15.000,00;R$ 1,79;R$ 0,00;11,3%;10,0%;;0,0%;3,7%;"";14/02/2028;Digcap Intermediação de Créditos Judiciais Ltda	;;Oferta Pública;Ativo Judicial;Captação finalizada
Formento Pool #3;Pool;01/03/2028;961;R$ 2.581.410,77;R$ 2.077.734,76;R$ 503.676,01;R$ 2.574.199,01;R$ 961,76;R$ 6.250,00;R$ 1,27;R$ 0,00;19,5%;20,0%;1,9%;0,0%;2,3%;"";30/09/2025;Formento Securitizadora S.A.;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
AFA Pool #1;Pool;07/03/2028;967;R$ 26.963.869,23;R$ 21.263.202,22;R$ 1.952.837,50;R$ 5.195.997,72;R$ 1.202.737,59;R$ 30.000,00;R$ 0,25;R$ 20.554.711,92;21,1%;25,0%;7,5%;19.578,0%;2,7%;"";07/10/2026;AFA CONSULTORIA DE CREDITO UNIPESSOAL LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
LeCapital Pool #1;Pool;17/03/2028;977;R$ 8.769.549,53;R$ 6.560.157,92;R$ 2.209.391,61;R$ 2.213.573,85;R$ 4.707.501,40;R$ 30.000,00;R$ 0,34;R$ 1.818.474,28;25,2%;25,0%;;0,0%;3,6%;"";17/10/2026;LECAPITAL SECURITIZADORA S/A;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Duplicata;Captação finalizada
Up Vendas Pool #2;Pool;28/04/2028;1019;R$ 4.989.596,05;R$ 3.361.759,76;R$ 1.627.836,29;R$ 5.233.793,35;R$ 46.378,17;R$ 7.500,00;R$ 1,63;R$ 0,00;32,9%;20,0%;8,2%;24.168,7%;1,8%;"";31/05/2027;Up Vendas;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Recebível de Cartão;Em captação
AmFi Renda Mensal #2;Pool;05/06/2028;1057;R$ 236.907,04;R$ 155.027,71;R$ 51.967,64;R$ 0,00;R$ 1.015,98;R$ 0,00;R$ 0,00;R$ 0,00;;25,0%;;0,0%;;"";05/08/2025;AMFI CONSULTING LTDA;;Oferta Pública;Duplicata / CPR / Nota Comercial / CCB / Ativo Judicial;Em captação
 LC INVESTE Private;Pool;31/08/2028;1144;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;R$ 457,80;R$ 0,00;;R$ 0,00;100,0%;99,0%;;0,0%;;"";;LC Investe LTDA;AMFI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS I SA;Oferta Privada;Ativo Judicial;Captação finalizada
Pool Nexo #2;Pool;31/03/2029;1356;R$ 634.345,94;R$ 636.873,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;0,0%;;0,0%;;"";31/03/2029;AMFI CONSULTING LTDA;;Oferta Privada;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi Alta Liquidez #2;Pool;;;R$ 3.795.723,44;R$ 2.064.400,23;R$ 569.190,45;R$ 0,00;R$ 18.656,52;R$ 0,00;R$ 0,00;R$ 0,00;;40,0%;;0,0%;;"";;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / CCB / Nota Comercial / CPR / Duplicata / Ativo Judicial;Em captação
AmFi Alta Liquidez;Pool;;;R$ 4.962.654,60;R$ 2.160.276,23;R$ 1.045.836,55;R$ 0,00;R$ 3.167,11;R$ 0,00;R$ 0,00;R$ 0,00;;40,0%;;0,0%;;"";;AMFI CONSULTING LTDA;;Oferta Pública;Recebível de Cartão / Nota Comercial / CCB / CPR / Ativo Judicial / Duplicata;Captação finalizada
